host             code  server                hostname
Name:   spooncast.net                                                                                                                                                                                                                                                                                                     
Address: 108.138.141.80                                                                                                                                                                                                                                                                                                   
Name:   spooncast.net                                                                                                                                                                                                                                                                                                     
Address: 108.138.141.13                                                                                                                                                                                                                                                                                                   
Name:   spooncast.net                                                                                                                                                                                                                                                                                                     
Address: 108.138.141.49                                                                                                                                                                                                                                                                                                   
                                                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
104 static.meltdsp.com                                                                                                                                                                                                                                                                                                    
Server:         maxim.ns.cloudflare.com                                                                                                                                                                                                                                                                                   
Address:        172.64.35.198#53                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
Non-authoritative answer:                                                                                                                                                                                                                                                                                                 
Name:   static.meltdsp.com                                                                                                                                                                                                                                                                                                
Address: 36.86.63.182                                                                                                                                                                                                                                                                                                     
Name:   static.meltdsp.com                                                                                                                                                                                                                                                                                                
Address: 36.86.63.182                                                                                                                                                                                                                                                                                                     
                                                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
99 shop.lebara.sa                                                                                                                                                                                                                                                                                                         
Server:         maxim.ns.cloudflare.com                                                                                                                                                                                                                                                                                   
Address:        172.64.35.198#53                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
Non-authoritative answer:                                                                                                                                                                                                                                                                                                 
Name:   shop.lebara.sa                                                                                                                                                                                                                                                                                                    
Address: 8.213.17.149                                                                                                                                                                                                                                                                                                     
                                                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
106 status.maxmind.com  domain.status.io.                                                                                                                                                                                                                                                                                 
Server:         maxim.ns.cloudflare.com                                                                                                                                                                                                                                                                                   
Address:        172.64.35.198#53                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
Non-authoritative answer:                                                                                                                                                                                                                                                                                                 
status.maxmind.com      canonical name = domain.status.io.                                                                                                                                                                                                                                                                
Name:   domain.status.io                                                                                                                                                                                                                                                                                                  
Address: 18.154.7.114                                                                                                                                                                                                                                                                                                     
Name:   domain.status.io                                                                                                                                                                                                                                                                                                  
Address: 18.154.7.64                                                                                                                                                                                                                                                                                                      
Name:   domain.status.io                                                                                                                                                                                                                                                                                                  
Address: 18.154.7.120                                                                                                                                                                                                                                                                                                     
Name:   domain.status.io                                                                                                                                                                                                                                                                                                  
Address: 18.154.7.121                                                                                                                                                                                                                                                                                                     
                                                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
105 static2.chaordicsystems.comstatic.chaordicsystems.com.                                                                                                                                                                                                                                                                
Server:         maxim.ns.cloudflare.com                                                                                                                                                                                                                                                                                   
Address:        172.64.35.198#53                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
Non-authoritative answer:                                                                                                                                                                                                                                                                                                 
static2.chaordicsystems.com     canonical name = static.chaordicsystems.com.                                                                                                                                                                                                                                              
static.chaordicsystems.com      canonical name = dm6p5jdxy3aau.cloudfront.net.                                                                                                                                                                                                                                            
Name:   dm6p5jdxy3aau.cloudfront.net                                                                                                                                                                                                                                                                                      
Address: 18.161.111.10                                                                                                                                                                                                                                                                                                    
Name:   dm6p5jdxy3aau.cloudfront.net                                                                                                                                                                                                                                                                                      
Address: 18.161.111.3                                                                                                                                                                                                                                                                                                     
Name:   dm6p5jdxy3aau.cloudfront.net                                                                                                                                                                                                                                                                                      
Address: 18.161.111.127                                                                                                                                                                                                                                                                                                   
Name:   dm6p5jdxy3aau.cloudfront.net                                                                                                                                                                                                                                                                                      
Address: 18.161.111.96                                                                                                                                                                                                                                                                                                    
                                                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
110 tiktok.com                                                                                                                                                                                                                                                                                                            
Server:         maxim.ns.cloudflare.com                                                                                                                                                                                                                                                                                   
Address:        172.64.35.198#53                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
Non-authoritative answer:                                                                                                                                                                                                                                                                                                 
Name:   tiktok.com                                                                                                                                                                                                                                                                                                        
Address: 108.138.141.112                                                                                                                                                                                                                                                                                                  
Name:   tiktok.com                                                                                                                                                                                                                                                                                                        
Address: 108.138.141.110                                                                                                                                                                                                                                                                                                  
Name:   tiktok.com                                                                                                                                                                                                                                                                                                        
Address: 108.138.141.65                                                                                                                                                                                                                                                                                                   
Name:   tiktok.com                                                                                                                                                                                                                                                                                                        
Address: 108.138.141.52                                                                                                                                                                                                                                                                                                   
                                                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
107 televicentro.com                                                                                                                                                                                                                                                                                                      
Server:         maxim.ns.cloudflare.com                                                                                                                                                                                                                                                                                   
Address:        172.64.35.198#53                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
Non-authoritative answer:                                                                                                                                                                                                                                                                                                 
Name:   televicentro.com                                                                                                                                                                                                                                                                                                  
Address: 18.161.49.6                                                                                                                                                                                                                                                                                                      
Name:   televicentro.com                                                                                                                                                                                                                                                                                                  
Address: 18.161.49.58                                                                                                                                                                                                                                                                                                     
Name:   televicentro.com                                                                                                                                                                                                                                                                                                  
Address: 18.161.49.129                                                                                                                                                                                                                                                                                                    
Name:   televicentro.com                                                                                                                                                                                                                                                                                                  
Address: 18.161.49.89                                                                                                                                                                                                                                                                                                     
                                                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
109 thaiairways.com                                                                                                                                                                                                                                                                                                       
Server:         maxim.ns.cloudflare.com                                                                                                                                                                                                                                                                                   
Address:        172.64.35.198#53                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
Non-authoritative answer:                                                                                                                                                                                                                                                                                                 
Name:   thaiairways.com                                                                                                                                                                                                                                                                                                   
Address: 107.154.251.29                                                                                                                                                                                                                                                                                                   
                                                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
111 traveloka.com                                                                                                                                                                                                                                                                                                         
Server:         maxim.ns.cloudflare.com                                                                                                                                                                                                                                                                                   
Address:        172.64.35.198#53                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
Non-authoritative answer:                                                                                                                                                                                                                                                                                                 
Name:   traveloka.com                                                                                                                                                                                                                                                                                                     
Address: 18.64.18.54                                                                                                                                                                                                                                                                                                      
Name:   traveloka.com                                                                                                                                                                                                                                                                                                     
Address: 18.64.18.82                                                                                                                                                                                                                                                                                                      
Name:   traveloka.com                                                                                                                                                                                                                                                                                                     
Address: 18.64.18.126                                                                                                                                                                                                                                                                                                     
Name:   traveloka.com                                                                                                                                                                                                                                                                                                     
Address: 18.64.18.19                                                                                                                                                                                                                                                                                                      
                                                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
112 true.com                                                                                                                                                                                                                                                                                                              
Server:         maxim.ns.cloudflare.com                                                                                                                                                                                                                                                                                   
Address:        172.64.35.198#53                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
Non-authoritative answer:                                                                                                                                                                                                                                                                                                 
Name:   true.com                                                                                                                                                                                                                                                                                                          
Address: 18.161.97.126                                                                                                                                                                                                                                                                                                    
Name:   true.com                                                                                                                                                                                                                                                                                                          
Address: 18.161.97.21                                                                                                                                                                                                                                                                                                     
Name:   true.com                                                                                                                                                                                                                                                                                                          
Address: 18.161.97.124                                                                                                                                                                                                                                                                                                    
Name:   true.com                                                                                                                                                                                                                                                                                                          
Address: 18.161.97.99                                                                                                                                                                                                                                                                                                     
                                                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
114 tryout.pahamify.com                                                                                                                                                                                                                                                                                                   
Server:         maxim.ns.cloudflare.com                                                                                                                                                                                                                                                                                   
Address:        172.64.35.198#53                                                                                                                                                                                                                                                                                          
                                                                                                                                                                                                                                                                                                                          
Non-authoritative answer:                                                                                                                                                                                                                                                                                                 
Name:   tryout.pahamify.com                                                                                                                                                                                                                                                                                               
Address: 18.67.172.31                                                                                                                                                                                                                                                                                                     
Name:   tryout.pahamify.com                                                                                                                                                                                                                                                                                               
Address: 18.67.172.85                                                                                                                                                                                                                                                                                                     
Name:   tryout.pahamify.com                                                                                                                                                                                                                                                                                               
Address: 18.67.172.53                                                                                                                                                                                                                                                                                                     
Name:   tryout.pahamify.com                                                                                                                                                                                                                                                                                               
Address: 18.67.172.28                                                                                                                                                                                                                                                                                                     
